obs_id,true_value,meas_value,corr_value,diff(%)
12,  5.57227   10.5185  -1.15554 -0.976513,  5.85201   10.5293  -1.14423 -0.906979,  5.88141   10.5333  -1.13885 -0.912993, 5.54789  0.14027 -1.44374  -6.5048
13, 16.3425  30.6333 0.997106  1.19529, 16.1327  31.1697 0.977577  1.18311,16.2032 31.0441 1.01606 1.19344, -0.85247   1.34121   1.90076 -0.155034
14,  10.8023 -0.427095  0.812975 -0.866144,  10.3461  0.082922  0.813973 -0.951236,   10.4638 -0.0991576   0.807524  -0.898574, -3.13337  -76.7832 -0.670518   3.74419
15,-0.376443   11.0606 -0.624999 -0.719579,-0.396783    11.488 -0.616116 -0.669731,-0.399978   11.3639 -0.617678  -0.70669, 6.25199  2.74275 -1.17135 -1.79117
16, 18.7509  29.9763 0.992117 0.773403, 19.2915  30.4274 0.935822 0.804333, 19.1988  30.3339 0.975344 0.800489, 2.38903  1.19297 -1.69058   3.5022
17, -4.9906  6.58349 -1.14015 -1.15199,-4.94793  6.86725 -1.14275 -1.14129,-5.01089  6.83049 -1.16409 -1.16032,0.406591  3.75177  2.09986 0.723113
18,  24.2084   13.2852   0.96444 -0.630509,  24.2339   13.6292  0.951143 -0.632372, 24.2611  13.5816 0.955582 -0.63991,0.217985  2.23145 -0.91842  1.49104
19, 19.1301  7.24302  1.18179 -0.64807,  19.2967   7.22436   1.26579 -0.622809,  19.2592   7.22196   1.23391 -0.638902, 0.674766 -0.290762    4.4103  -1.41466
22, 20.7654   4.0906 0.692302 -1.19072, 20.4518  4.03799 0.647712 -1.16247, 20.4879  4.02209 0.684328 -1.18025, -1.33636  -1.67498  -1.15192 -0.879322
24,0.532191  9.16122 -1.08467 -1.03876, 0.620556   8.85131  -1.07716 -0.998552,0.564847  8.88149 -1.08838 -0.99704,  6.1362 -3.05345 0.341602 -4.01589
1,  17.2908   12.7136   0.81513 -0.615168,  17.2281   12.6644  0.846432 -0.584495,   17.148   12.7071  0.809962 -0.597074, -0.825869 -0.0508433  -0.634063   -2.94126
2,  13.7113   31.9692 -0.814928  0.728628,  13.4894   32.3128 -0.796333  0.795194,  13.4778   32.2338 -0.799811  0.782025,-1.70302  0.82768 -1.85498   7.3284
3, 24.7663  27.4784 0.800367 0.913709, 25.1706  27.1902 0.722951 0.936581, 25.0587  27.2239 0.751467 0.916421,  1.18077 -0.926242  -6.10962  0.296813
4, 27.9427  8.88723  1.19331 -0.90761,  27.9262   8.74176   1.22698 -0.973292,  27.8221   8.77664    1.2141 -0.953669,-0.431379   -1.2444   1.74194   5.07476
7,-5.13257  7.72843 -1.09047 -1.13779,-5.49985  7.49579  -1.1744 -1.10552,-5.43325  7.58818 -1.14585 -1.09074, 5.85832 -1.81466  5.07816 -4.13553
8, 15.6488  20.3653 0.705534 0.888365, 15.5634  20.4686  0.69135 0.950667, 15.5602  20.4859 0.683325 0.925689,-0.566556  0.592268  -3.14782    4.2014
10, 14.8649   30.353 -1.01197  0.92036, 14.8855  30.4328 -0.94506 0.938487,   14.876   30.4003 -0.975011   0.92857,0.0743375  0.155645  -3.65219   0.89201
12,  5.53375    10.486  -1.15554 -0.976513,  5.36228   10.4333  -1.13301 -0.976292,  5.47062   10.4488  -1.13531 -0.952123, -1.14075 -0.354287  -1.75071  -2.49768
13, 16.3757  30.6731 0.997106  1.19529, 16.775 30.7794 1.01096 1.24582,16.6539 30.8481 1.01298 1.22577, 1.69868 0.570399  1.59179  2.55048
14,  10.8294 -0.455967  0.812975 -0.866144,  11.0093 -0.343456  0.775642 -0.845532,  10.8925 -0.295094  0.787887  -0.86582,  0.582547   -35.2816   -3.08598 -0.0373809
15,-0.397276   11.0366 -0.624999 -0.719579,-0.353655    10.471 -0.645708 -0.726539,-0.368774   10.6667 -0.634993  -0.71907,  -7.17424   -3.35163    1.59909 -0.0707639
16, 18.7839  30.0021 0.992117 0.773403, 18.9621  29.8988  1.01331 0.779315, 19.0228  30.0028 0.998771 0.787343,   1.27136 0.00230137   0.670635    1.80247
17, -5.0286  6.54509 -1.14015 -1.15199,-4.87397  6.62266 -1.14462 -1.20715, -4.9135  6.66065 -1.15203 -1.18929,-2.28896   1.7656  1.04202  3.23724
18,  24.2405   13.2642   0.96444 -0.630509,  24.2029   12.9807  0.962275 -0.566651,  24.2232   13.1114  0.959707 -0.594708,-0.0715398   -1.15203  -0.490705   -5.67807
19, 19.1695  7.22142  1.18179 -0.64807,  19.2308   6.79777    1.1591 -0.607935,  19.2464   6.88854   1.18767 -0.619816,0.400722  -4.6096 0.497622 -4.35982
22, 20.7885  4.05091 0.692302 -1.19072, 20.8931  4.07729 0.714315 -1.17144, 20.8071  4.05602  0.70291 -1.17479,0.0894474  0.126069   1.53222  -1.33782
24,0.496035   9.1266 -1.08467 -1.03876,0.296131   8.9849  -1.0789 -1.07988,0.348482  8.95397 -1.08255 -1.04822, -29.7466  -1.89149 -0.195859  0.911001
1,   17.318   12.6931   0.81513 -0.615168,  17.6127   12.4382  0.895761 -0.620181,  17.5143   12.4942  0.863045 -0.611387,  1.13385  -1.56657   5.87824 -0.614565
2,  13.6841   31.9935 -0.814928  0.728628,  13.8645   32.2294 -0.812769  0.695811,  13.7714   32.2361 -0.807766  0.728738, 0.637725  0.758362  -0.87884 0.0150765
3,  24.793  27.5089 0.800367 0.913709,24.7225 27.8611 0.75636 1.02827, 24.8038  27.7247 0.754444 0.985628,0.0437815  0.784659  -5.73767   7.87102
4, 27.9824  8.85698  1.19331 -0.90761,  27.6211   9.20976   1.15399 -0.898721,  27.6754    9.1052   1.17692 -0.919649,-1.09731  2.80251 -1.37387   1.3265
7,-5.16892   7.6905 -1.09047 -1.13779, -5.1349   7.5885 -1.03103 -1.17161,-5.21045  7.58009 -1.07484 -1.14071,0.803533  -1.4357 -1.43296 0.256588
8, 15.6723  20.3949 0.705534 0.888365, 15.7905  20.6779 0.694504 0.857182, 15.7438  20.6415 0.690261  0.88337,  0.45601   1.20926  -2.16481 -0.562301
10, 14.8312  30.3837 -1.01197  0.92036,  14.8062   30.5888 -0.969388  0.916878,  14.8146   30.5533 -0.971541  0.921364,-0.112097  0.558104  -3.99512  0.109112
12,  5.49523   10.4534  -1.15554 -0.976513,  5.40018   10.4905  -1.06603 -0.972482,  5.40765   10.4739  -1.09249 -0.964696,-1.59371 0.196192 -5.45572 -1.21016
13,  16.409   30.713 0.997106  1.19529, 16.1415  30.6509 0.909314  1.24549,16.2642 30.7045 0.94884 1.23793,   -0.8819 -0.0274741   -4.84067    3.56735
14,  10.8565 -0.484838  0.812975 -0.866144,  10.9547 -0.128451   0.83509 -0.892518,  10.9467 -0.172519  0.817065 -0.882295,0.830428 -64.4171 0.503063  1.86473
15,-0.418109   11.0126 -0.624999 -0.719579, -0.73118   11.1527   -0.7354 -0.691001,-0.654546   11.0379 -0.697092 -0.701656,  56.549 0.230092  11.5349 -2.49073
16,  18.817  30.0279 0.992117 0.773403, 18.7213  29.9113 0.957664 0.753256, 18.7966  29.9378 0.973322 0.766261,-0.108631 -0.299995  -1.89446 -0.923445
17,-5.06661  6.50669 -1.14015 -1.15199, -4.9528  6.47387 -1.08306 -1.21425,-4.95247  6.50695  -1.1094 -1.20473,   -2.2528 0.00386207   -2.69687    4.57798
18,  24.2727   13.2431   0.96444 -0.630509,  24.2156   12.8163   1.01574 -0.639237,  24.2246   12.8782   0.99433 -0.622264,-0.197904  -2.75574   3.09919  -1.30766
19, 19.2089  7.19982  1.18179 -0.64807,  19.1904   7.19497   1.15503 -0.627932, 19.2119  7.12131  1.16748 -0.62479,0.0153609  -1.09039  -1.21019  -3.59233
22, 20.8115  4.01122 0.692302 -1.19072, 20.6926  3.76297 0.648634  -1.2001, 20.7235  3.82008 0.669348 -1.19047, -0.422903   -4.76514   -3.31566 -0.0213246
24, 0.45988  9.09197 -1.08467 -1.03876,-0.138746   9.03196  -1.06631  -1.04624,-0.0371413    9.00654   -1.07257   -1.04698, -108.076 -0.939684  -1.11602  0.791821
1,  17.3451   12.6726   0.81513 -0.615168,  17.7058   13.0221  0.810286 -0.684908,  17.6691   12.8985  0.830459 -0.656755,1.86762 1.78304 1.88062 6.76028
2,  13.6569   32.0178 -0.814928  0.728628,  13.5918   32.0323 -0.812231  0.659242,  13.6262   32.0836 -0.810545  0.685758,-0.225141  0.205486 -0.537813  -5.88367
3, 24.8196  27.5393 0.800367 0.913709, 24.6891  27.6371 0.827832 0.901101, 24.7207  27.6641 0.799782 0.933372, -0.398467   0.452947 -0.0730418     2.1519
4, 28.0222  8.82673  1.19331 -0.90761,  28.0484   8.69122   1.16307 -0.905504,  27.9732   8.77755    1.1684 -0.910957, -0.17482 -0.557096  -2.08737  0.368736
7,-5.20527  7.65257 -1.09047 -1.13779,-5.11131  7.46681 -1.14805 -1.03454,-5.14184  7.48396 -1.12007 -1.07511,-1.21846 -2.20333  2.71421 -5.50957
8, 15.6958  20.4245 0.705534 0.888365,  15.954  20.1954 0.759478 0.899669,  15.912  20.3025 0.733063 0.893382,  1.37729 -0.597368   3.90189  0.564703
10, 14.7975  30.4144 -1.01197  0.92036, 14.5808  30.5897 -1.05572 0.912863,  14.626  30.5884 -1.02359 0.916111, -1.15894  0.572066   1.14862 -0.461658
12,  5.45671   10.4209  -1.15554 -0.976513,  5.61528   10.3432  -1.18139 -0.990946,  5.56016   10.3654   -1.1474 -0.980932,  1.89584 -0.532476 -0.703896  0.452544
13, 16.4422  30.7528 0.997106  1.19529,16.2946   30.54 1.04286 1.19135,16.2951 30.5863 1.00695 1.20911,-0.894884 -0.541538  0.986905   1.15652
14,  10.8836 -0.513709  0.812975 -0.866144,  10.9768 -0.675454  0.893097 -0.910922,  10.9763 -0.568897  0.864056 -0.900049,0.851467   10.743  6.28318  3.91449
15,-0.438942   10.9886 -0.624999 -0.719579,-0.430079   11.4536 -0.606916 -0.722454,-0.485674   11.3547 -0.641328 -0.714453,  10.6463   3.33143   2.61272 -0.712311
16, 18.8501  30.0536 0.992117 0.773403,  18.727    29.64 0.927058 0.781433, 18.7499  29.7128 0.944716 0.775596,-0.531515  -1.13395  -4.77778  0.283526
17,-5.10461   6.4683 -1.14015 -1.15199,-4.96188  6.48367 -1.13581 -1.25293,-4.96814  6.47977 -1.12572 -1.23452,-2.67355 0.177479 -1.26574  7.16374
18,  24.3048   13.2221   0.96444 -0.630509,  24.6193   13.2692  0.936319 -0.631491,  24.5378   13.1764  0.958524 -0.627913, 0.958453 -0.345554 -0.613388 -0.411668
19, 19.2483  7.17822  1.18179 -0.64807,  19.0597   6.98754   1.20943 -0.658916,  19.1028   7.01291   1.19338 -0.645896,-0.755941  -2.30296  0.981203 -0.335598
22, 20.8346  3.97153 0.692302 -1.19072, 21.1861  4.09039 0.634222 -1.26429, 21.0869  4.02045 0.647696 -1.23605, 1.21088  1.23176 -6.44319  3.80714
24,0.423724  9.05735 -1.08467 -1.03876, 0.420116   8.53856  -1.11712 -0.949201, 0.309031   8.63626  -1.10004 -0.986605,-27.0679 -4.64918  1.41653 -5.02041
1,  17.3723   12.6521   0.81513 -0.615168,  17.5882   12.4198  0.872235 -0.614174,  17.6128   12.5227  0.856264 -0.630498, 1.38404 -1.02216  5.04631    2.492
2,  13.6298    32.042 -0.814928  0.728628, 13.9431  32.1889 -0.80659 0.681837,  13.8656   32.1703 -0.808056  0.683345,  1.73048  0.400232 -0.843213  -6.21479
3, 24.8463  27.5698 0.800367 0.913709, 24.6497  27.7552 0.737908 0.927511, 24.6716  27.7417 0.761529 0.929757,-0.703268  0.623397  -4.85247   1.75634
4,  28.062  8.79647  1.19331 -0.90761,    28.59   8.79555   1.15434 -0.941419,  28.4599   8.78461   1.15978 -0.929777,  1.41793 -0.134923  -2.80981   2.44235
7,-5.24162  7.61465 -1.09047 -1.13779,-5.75396  8.12959 -1.05759 -1.13511,-5.62443  7.97604 -1.08153  -1.1121,  7.30342   4.74605 -0.819905  -2.25799
8, 15.7194  20.4541 0.705534 0.888365, 16.3611  20.8524 0.697032  0.87136, 16.2654  20.7352  0.71085 0.879839,  3.47363   1.37443   0.75339 -0.959817
10, 14.7637  30.4451 -1.01197  0.92036,  14.6406   30.6053 -0.970169  0.984604,  14.6297   30.6085 -0.990569   0.95844,-0.90775 0.536782 -2.11482   4.1375
12,  5.41819   10.3883  -1.15554 -0.976513,  5.79887    10.392  -1.15364 -0.978622,  5.73651   10.3786  -1.15122 -0.979497,   5.87486 -0.0931613  -0.373401   0.305564
13, 16.4754  30.7926 0.997106  1.19529, 16.9119  30.8552 0.919765  1.19506, 16.7804  30.8037 0.953141  1.20045,  1.85127 0.0359572  -4.40931  0.432251
14,  10.9107 -0.542581  0.812975 -0.866144,  10.7205 -0.345414  0.783261 -0.815202,  10.7844 -0.402321  0.814085 -0.847578,-1.15762 -25.8506  0.13653 -2.14348
15,-0.459776   10.9646 -0.624999 -0.719579,-0.447171   11.0458  -0.65541  -0.74179, -0.46068   11.1099 -0.650023 -0.731385,0.196772  1.32529  4.00397  1.64066
16, 18.8832  30.0794 0.992117 0.773403, 19.0851   30.176  1.00004 0.658472, 19.0168  30.0773  0.97895 0.703266,   0.707783 -0.00701319     -1.3272    -9.06862
17,-5.14262   6.4299 -1.14015 -1.15199,-4.78616  6.55381 -1.19555 -1.14632,-4.83572  6.52805 -1.16885 -1.17999,-5.96773  1.52653  2.51708   2.4306
18,   24.337   13.2011   0.96444 -0.630509,  24.4588   13.4494  0.969884 -0.641906,  24.4838   13.3832  0.965531 -0.636523,0.603405  1.37959 0.113123 0.953878
19, 19.2877  7.15662  1.18179 -0.64807,  19.3546   7.36956   1.15809 -0.574855,  19.3068   7.28455    1.1716 -0.601941,0.0988399   1.78763 -0.862325  -7.11792
22, 20.8577  3.93184 0.692302 -1.19072, 20.7069  4.45817 0.646218   -1.137, 20.7973  4.35054  0.64673 -1.17477,-0.289591   10.6489  -6.58267  -1.33914
24,0.387568  9.02272 -1.08467 -1.03876, 0.520773   9.00465 -0.999925 -0.987728, 0.465039    8.9143  -1.03813 -0.987247,  19.989 -1.20166 -4.29075 -4.95862
1,  17.3995   12.6316   0.81513 -0.615168,  17.4567   12.7639  0.876849 -0.616709,  17.4983   12.7049  0.868963 -0.621942,0.56799 0.58031 6.60417 1.10123
2,  13.6026   32.0663 -0.814928  0.728628,  13.8122   32.3548 -0.824842   0.75883,  13.8182   32.3185 -0.818434  0.730018, 1.58458 0.786427  0.43023 0.190816
3,  24.873  27.6003 0.800367 0.913709, 24.9251  27.6294 0.759451 0.881758, 24.8737  27.6616 0.760274 0.900074,0.00292931   0.222246   -5.00927   -1.49233
4, 28.1018  8.76622  1.19331 -0.90761,  27.9385   8.59983   1.23983 -0.933677,  28.0647   8.63444   1.20918 -0.932207,-0.131735  -1.50323    1.3298   2.71011
7,-5.27796  7.57672 -1.09047 -1.13779,-5.62466    7.683 -1.08853 -1.09259,-5.63274  7.74067 -1.08585 -1.10008,  6.72175   2.16379 -0.423612  -3.31482
8, 15.7429  20.4837 0.705534 0.888365, 15.5429  20.8154 0.809197 0.927798, 15.7111   20.804 0.771535 0.909486,-0.201816   1.56371   9.35474   2.37741
10,   14.73  30.4757 -1.01197  0.92036, 14.7549  30.3216 -1.01608 0.952265, 14.7192  30.3934 -1.00631 0.954582,-0.0732962  -0.270277  -0.559051    3.71836
12,  5.37968   10.3558  -1.15554 -0.976513,  5.28826   10.6073  -1.15452 -0.982273,  5.38054   10.5485  -1.15331 -0.981179,0.0159723   1.86072 -0.192256  0.477771
13, 16.5087  30.8325 0.997106  1.19529,  16.721  30.8455 0.935044  1.18091, 16.7415  30.8451 0.941945  1.18838,   1.4103 0.0407421  -5.53216  -0.57812
14,  10.9378 -0.571452  0.812975 -0.866144,  11.0687 -0.222431  0.819242 -0.848662,  11.0108 -0.269295  0.817306 -0.848221,0.667513 -52.8753 0.532697 -2.06922
15,-0.480609   10.9406 -0.624999 -0.719579,-0.501764   11.0385 -0.646227 -0.717505,-0.497385   11.0491 -0.647679 -0.722813,  3.4906 0.991598  3.62892   0.4494
16, 18.9162  30.1052 0.992117 0.773403, 18.6959  30.5034 0.915394 0.812367, 18.7754  30.4129 0.939625 0.770746, -0.74476   1.02227  -5.29096 -0.343538
17,-5.18062   6.3915 -1.14015 -1.15199,-5.16651  6.18801  -1.1073 -1.12673,-5.10068  6.25581 -1.13085 -1.14711, -1.54297  -2.12286 -0.816035  -0.42365
18,  24.3691   13.1801   0.96444 -0.630509,  24.4977   12.7673   1.02506 -0.594172,  24.5019   12.9013   1.00232 -0.610426,0.544941 -2.11525  3.92753 -3.18523
19, 19.3271  7.13501  1.18179 -0.64807,  19.4089   6.62291   1.23927 -0.692517,  19.3949   6.76719   1.21343 -0.658003,0.350559 -5.15526  2.67771  1.53261
22, 20.8808  3.89215 0.692302 -1.19072, 20.9485  3.88553 0.698232 -1.24563, 20.9194  3.98127 0.678577 -1.21862,0.185092  2.28978 -1.98256  2.34303
24,0.351412   8.9881 -1.08467 -1.03876,0.407856  8.99376 -1.09677 -1.04917,0.412826  8.96834 -1.07438  -1.0255,  17.4763 -0.219827   -0.9494  -1.27575
1,  17.4267   12.6111   0.81513 -0.615168,  17.8572   12.4613  0.746559 -0.604932,  17.7827   12.5115  0.793356 -0.611458,  2.04297  -0.78923  -2.67124 -0.603044
2,  13.5754   32.0906 -0.814928  0.728628,  13.5888    32.125 -0.810603  0.742421, 13.6343  32.1741 -0.81362 0.737655, 0.433569  0.260058 -0.160479   1.23895
3, 24.8997  27.6307 0.800367 0.913709, 24.7715  27.9303 0.757589 0.917158, 24.8002  27.8766 0.758598 0.910663,-0.399277  0.889818  -5.21864 -0.333396
4, 28.1415  8.73597  1.19331 -0.90761, 27.7724  8.74202  1.20183 -0.78721,  27.8473   8.71109    1.2046 -0.842577, -1.04561 -0.284815  0.945552  -7.16534
7,-5.31431   7.5388 -1.09047 -1.13779,-5.60392  7.72698 -1.10547 -1.17103,-5.61859  7.72166 -1.09797 -1.14392,  5.7257  2.42571 0.687454 0.538824
8, 15.7664  20.5133 0.705534 0.888365, 15.5619  20.4488 0.764357 0.860399, 15.6013  20.5355 0.767076 0.879098,-1.04715 0.108314  8.72274 -1.04314
10, 14.6963  30.5064 -1.01197  0.92036, 14.7512  30.7703 -1.10459 0.893685, 14.7363  30.6925 -1.06704 0.916991,   0.2721  0.610017   5.44213 -0.366108
12,  5.34116   10.3232  -1.15554 -0.976513, 5.47732  10.4996 -1.14597  -1.0433, 5.44689  10.5031 -1.14876 -1.01958, 1.97954  1.74285 -0.58632  4.40978
13, 16.5419  30.8723 0.997106  1.19529,16.4813 30.9635 1.03147 1.19028, 16.5471  30.9458 0.997236  1.18956,0.0317086   0.23794 0.0130076 -0.478916
14,  10.9649 -0.600324  0.812975 -0.866144,  11.1119 -0.713104  0.831909 -0.942017,  11.0953  -0.61973   0.82634 -0.906244,1.18877 3.23264 1.64403 4.62974
15,-0.501442   10.9166 -0.624999 -0.719579,-0.0969059    10.7916  -0.651385  -0.721098, -0.19194   10.8442 -0.649915 -0.721783, -61.7224 -0.664056   3.98666   0.30629
16, 18.9493   30.131 0.992117 0.773403,  18.682  29.9959  1.02173 0.805547, 18.7103  30.0956 0.990352 0.792197,  -1.2615  -0.11733 -0.177928   2.43001
17,-5.21863   6.3531 -1.14015 -1.15199,-5.16693  6.65064  -1.1364 -1.17494,-5.16051  6.55309 -1.13428 -1.16426, -1.11354   3.14791 -0.514946   1.06438
18,  24.4013   13.1591   0.96444 -0.630509,  24.3441   13.1376  0.958324 -0.643444,  24.3871   13.0797  0.975104 -0.630799,-0.0580617  -0.602864     1.1057  0.0460192
19, 19.3665  7.11341  1.18179 -0.64807,  19.3127   7.46947   1.17001 -0.682417,  19.3402   7.30637   1.18658 -0.672998,-0.135823    2.7126  0.405687   3.84642
22, 20.9038  3.85246 0.692302 -1.19072, 20.5688  3.86714 0.681077 -1.14986, 20.6528  3.88382 0.680074 -1.17614,-1.20095 0.814135 -1.76633 -1.22489
24,0.315256  8.95347 -1.08467 -1.03876,0.504251  8.74718  -1.0461 -1.00155,0.475659  8.78933 -1.05688 -1.01073, 50.8799 -1.83335 -2.56199 -2.69831
1,  17.4538   12.5906   0.81513 -0.615168,  17.6728   12.7595   0.84345 -0.623096,  17.7036    12.699  0.824298 -0.618616, 1.43114 0.861678  1.12473 0.560509
2,  13.5483   32.1149 -0.814928  0.728628,  13.3314   32.4204 -0.795836  0.727228,  13.3935   32.3704 -0.802665  0.731239,-1.14232 0.795666 -1.50483 0.358432
3, 24.9263  27.6612 0.800367 0.913709, 25.1886  27.5387 0.796212 0.931989, 25.1069  27.6216 0.781892 0.923795, 0.724401 -0.142955  -2.30828   1.10386
4, 28.1813  8.70571  1.19331 -0.90761, 27.9297  8.83734  1.15879 -1.02509,  27.9201   8.80224   1.17629 -0.955357,-0.926821   1.10873  -1.42651   5.26081
7,-5.35066  7.50087 -1.09047 -1.13779, -5.3559  7.48477 -1.14271 -1.13724,-5.42337  7.52953 -1.12558 -1.13982, 1.35893 0.382099  3.21971 0.178113
8, 15.7899  20.5429 0.705534 0.888365, 15.4891  20.4311 0.612867 0.887889, 15.5198  20.4612 0.671752 0.884514, -1.71076 -0.397914  -4.78818 -0.433526
10, 14.6625  30.5371 -1.01197  0.92036,  14.4479   30.5442 -0.965695   1.00037, 14.5051  30.5847 -1.00444 0.968499, -1.07415  0.155782 -0.744232   5.23042
12,  5.30264   10.2907  -1.15554 -0.976513,  5.32474   10.4015  -1.19894 -0.996662, 5.34352  10.4168 -1.17979 -1.00542,0.771012  1.22569  2.09865   2.9605
13, 16.5751  30.9122 0.997106  1.19529,16.3646 31.1877 1.02904  1.1631,16.4132 31.1421 1.01687 1.17324,-0.976968  0.743832   1.98171  -1.84494
14,   10.992 -0.629195  0.812975 -0.866144,  10.7032  -1.13825  0.785306 -0.876258,  10.7976  -1.02825  0.800926 -0.887775,-1.76883   63.423 -1.48211  2.49736
15,-0.522276   10.8927 -0.624999 -0.719579, -1.00777   10.5852   -0.6257 -0.758514,-0.828922    10.638 -0.635052 -0.744514, 58.7136 -2.33803   1.6085  3.46522
16, 18.9824  30.1568 0.992117 0.773403, 19.2989  30.3985  1.03802 0.785065, 19.1739  30.3363  1.01988 0.787825, 1.00885 0.595282  2.79855  1.86476
18,  24.4334   13.1381   0.96444 -0.630509,  24.3398   12.9737  0.884853 -0.703584,  24.3576   12.9927  0.919316 -0.675793,-0.310356  -1.10646   -4.6788   7.18219
19, 19.4059  7.09181  1.18179 -0.64807,  19.4318   7.13468   1.21833 -0.635492,  19.4202   7.16836   1.20621 -0.649838,0.0734991   1.07938   2.06647   0.27268
22, 20.9269  3.81277 0.692302 -1.19072, 20.6861  3.39532  0.68634 -1.20791, 20.6838  3.49642 0.683948 -1.19583,-1.16197 -8.29719 -1.20679 0.429234
24,0.279101  8.91885 -1.08467 -1.03876,0.0174185   8.52136    -1.069 -0.977857, 0.112634   8.57417  -1.06443 -0.990442,-59.6439  -3.8646 -1.86681 -4.65107
1,   17.481     12.57   0.81513 -0.615168,  17.6339   12.2371  0.787539 -0.631242,  17.6557   12.3364  0.801567 -0.626476,0.999326 -1.85876 -1.66385   1.8383
2,  13.5211   32.1392 -0.814928  0.728628,  14.0772   32.4771 -0.794004  0.712588, 13.9172  32.4585 -0.79722 0.719723, 2.92967 0.993531 -2.17289 -1.22218
3,  24.953  27.6916 0.800367 0.913709, 25.1791  27.7638 0.773954 0.970163, 25.1687  27.7388 0.776992 0.952466,0.864394 0.170356 -2.92052  4.24173
4, 28.2211  8.67546  1.19331 -0.90761,  28.1683   8.42656   1.12508 -0.864167,  28.1212   8.50415   1.14467 -0.899043,-0.354029   -1.9747  -4.07639 -0.943839
7,-5.38701  7.46294 -1.09047 -1.13779,-5.70008  7.66608 -1.10233 -1.07869,-5.64618   7.6269 -1.11124 -1.10202, 4.81106  2.19692   1.9046 -3.14437
8, 15.8134  20.5725 0.705534 0.888365, 15.6047  20.8773 0.716188 0.890304, 15.5907  20.7902 0.699223 0.888142,  -1.40842    1.05819  -0.894516 -0.0251069
10, 14.6288  30.5678 -1.01197  0.92036, 14.5686  30.4216 -0.96813 0.956144,  14.5468   30.4655 -0.981986  0.960838,-0.560529 -0.334437  -2.96298   4.39807
12,  5.26412   10.2581  -1.15554 -0.976513,  4.94369   10.0053  -1.18159 -0.986673,  5.02485   10.0905  -1.18095 -0.993884,-4.54526 -1.63433  2.19907  1.77882
13, 16.6084   30.952 0.997106  1.19529,16.7341 30.7267 1.03102 1.26092,16.6695 30.8292 1.02565 1.22737, 0.368082 -0.396851    2.8625   2.68368
14,  11.0191 -0.658067  0.812975 -0.866144,  10.6174 -0.672154  0.831069 -0.858671,   10.664 -0.758934  0.819528 -0.869738,-3.22257  15.3278 0.806125 0.414906
