obs_id,true_value,meas_value,corr_value,diff(%)
21, 0.967137  0.957291 -0.659473 -0.991615,  1.23452   1.22001 -0.722109  -1.01991,  1.17416    1.1293 -0.683002 -0.994915, 21.4059  17.9678  3.56783 0.332768
22, 16.2423    11.87 0.692302 -1.19072, 16.4347  11.5276 0.744183  -1.2345, 16.4097  11.5956 0.720063 -1.24373,   1.031 -2.31198  4.00986  4.45201
24, 7.61871  15.9477 -1.08467 -1.03876, 7.42923   16.116 -1.12747 -1.06742, 7.38891  16.1221 -1.11744 -1.04051,-3.01628  1.09355  3.02097 0.168619
1,  11.9653   16.7327   0.81513 -0.615168,  11.6276   16.7893  0.798274 -0.609955, 11.6865  16.8082 0.798227 -0.59691,-2.33033 0.450826 -2.07366 -2.96796
5,  11.0584   2.33504 -0.795208  -1.16552,  11.1949   2.08764 -0.841055  -1.16889,  11.0859   2.12153 -0.823908  -1.17343,0.248534 -9.14361  3.60915  0.67833
6,  6.80099    -1.749  0.946999 -0.951825,  6.60668  -1.69412  0.840805 -0.973684,  6.65102  -1.76202  0.869804 -0.978096,-2.20503 0.744586 -8.15151   2.7601
7, 1.99183  15.1621 -1.09047 -1.13779, 1.94057  14.9511 -1.14183 -1.16739, 1.97223   14.946 -1.12162 -1.17361,-0.984183  -1.42495    2.8566   3.14804
8, 11.0394  14.5613 0.705534 0.888365, 10.7697  14.1111 0.787457 0.880263, 10.8317  14.1891 0.760989 0.876728,-1.88081  -2.5567  7.85993    -1.31
11, 20.3373  2.35866 0.767652 -1.02234,  20.9164   2.40345  0.801079 -0.964409,  20.7832   2.43772     0.783 -0.991445, 2.19298  3.35185  1.99926 -3.02212
12,  13.0833   16.8659  -1.15554 -0.976513,  13.1557   17.2727  -1.23324 -0.908303,  13.1153   17.1386  -1.19927 -0.928064, 0.24446  1.61688  3.78515 -4.96141
14,  5.51794   5.20285  0.812975 -0.866144,  5.32046   5.40617  0.751537 -0.920225,  5.37837    5.4101   0.78218 -0.910527, -2.5295  3.98346 -3.78791  5.12423
15,  3.68604   15.7378 -0.624999 -0.719579,  3.71343   16.2772 -0.630617 -0.673167,  3.72494   16.1596 -0.634212 -0.680994, 1.05511  2.68027  1.47406 -5.36211
17, 2.42039  14.0714 -1.14015 -1.15199, 2.46864  14.1806   -1.197 -1.22228, 2.46263  14.2046 -1.17983 -1.19471, 1.74487 0.946447  3.48009    3.708
19, 11.4486  11.4555  1.18179 -0.64807,  11.6985   11.5631   1.12134 -0.651045,  11.6616   11.5526   1.14256 -0.645321,  1.86022  0.847454  -3.31908 -0.424278
20,  1.72124   5.50479 -0.788974 -0.780877,  1.83538   5.39871 -0.785358 -0.748414,  1.79185    5.4351 -0.772538 -0.741883, 4.10244 -1.26602  -2.0831 -4.99358
21, 0.945154  0.924237 -0.659473 -0.991615, 0.944695  0.822651 -0.696907  -1.00745, 0.981487  0.871341 -0.691619  -1.00269,3.84413 -5.7233 4.87447 1.11684
22, 16.2654  11.8303 0.692302 -1.19072, 16.3748  11.4385 0.741786 -1.18668, 16.3853  11.4592 0.733482 -1.20848,0.737582 -3.13715  5.94816  1.49166
24, 7.58256  15.9131 -1.08467 -1.03876, 7.41367  15.8134 -0.97488 -1.06697, 7.40287  15.8622 -1.02933  -1.0569,  -2.3698 -0.320159  -5.10266   1.74634
1,  11.9925   16.7122   0.81513 -0.615168,   12.462   16.6381  0.834162 -0.626841,  12.3287   16.6648  0.820519 -0.615425,  2.80333 -0.283873  0.661162 0.0417991
5,  11.0319   2.29619 -0.795208  -1.16552,  10.8044   2.24145 -0.766803  -1.06764,  10.8497    2.2133 -0.788644  -1.10803, -1.65139  -3.60998 -0.825469  -4.93264
6,  6.83256  -1.78072  0.946999 -0.951825, 6.60556  -1.7344 0.904659 -1.01369, 6.61888 -1.74518 0.891337 -1.00009, -3.1273 -1.99596 -5.87767  5.07075
7, 1.95548  15.1241 -1.09047 -1.13779, 1.56793  15.5237 -1.07464 -1.05914, 1.63336   15.414 -1.09262  -1.1028,-16.4727  1.91694 0.197485 -3.07585
8, 11.0629   14.591 0.705534 0.888365, 11.7739   14.574 0.700231 0.918546, 11.6105  14.5107  0.72354 0.902612,  4.95004 -0.549983   2.55216   1.60372
11, 20.3628  2.32458 0.767652 -1.02234, 20.1126  2.48964 0.886335 -1.04498, 20.2369  2.47441 0.846787 -1.02452,-0.618453    6.4456   10.3086  0.213257
12,  13.0447   16.8334  -1.15554 -0.976513,  12.9737   16.6478    -1.195 -0.945277,  12.9918   16.7297  -1.19665 -0.938753,-0.405778 -0.616031   3.55773   -3.8668
14,  5.54504   5.17397  0.812975 -0.866144,  5.51666   5.34484  0.861826 -0.807107,  5.49681   5.35123  0.831416 -0.846614,-0.869909   3.42597   2.26839   -2.2548
15,  3.66521   15.7138 -0.624999 -0.719579,  3.80333   15.4934 -0.686864 -0.706288,  3.78551    15.608 -0.666741 -0.696698,  3.28223 -0.673637   6.67882  -3.17975
17, 2.38239   14.033 -1.14015 -1.15199,2.26226 14.3043 -1.1176  -1.263, 2.29105  14.2793 -1.14139  -1.2369,-3.83398  1.75506 0.108204  7.37042
19,  11.488  11.4339  1.18179 -0.64807,  11.2464   11.0744   1.21091 -0.631632,  11.3272   11.1557   1.18475 -0.636911,-1.39934 -2.43305    0.251 -1.72188
20,  1.69494   5.47876 -0.788974 -0.780877,  1.74218   5.56763 -0.770353 -0.747638,  1.74645   5.53961 -0.771191 -0.745422, 3.03874  1.11058 -2.25395 -4.54033
21, 0.923172  0.891184 -0.659473 -0.991615,0.904075  0.79579 -0.66255 -1.00672, 0.913805  0.803287 -0.673659  -1.00519,-1.01459 -9.86296  2.15117  1.36866
22, 16.2884  11.7906 0.692302 -1.19072, 16.5578  12.2081 0.639133 -1.16479, 16.5313  12.0676 0.675188 -1.18139,  1.49074   2.34919  -2.47214 -0.783322
24,  7.5464  15.8785 -1.08467 -1.03876, 7.27102   15.855 -1.17502 -1.06087, 7.28815    15.85 -1.11938 -1.05935, -3.42216 -0.179474   3.19974   1.98223
1,  12.0197   16.6917   0.81513 -0.615168,  11.9546   16.7043  0.789095 -0.618089,   12.026   16.6936  0.801054 -0.617064,0.053128 0.011107 -1.72688 0.308319
5,  11.0054   2.25734 -0.795208  -1.16552,   10.886   2.09939 -0.771321  -1.12135,  10.8749   2.11308 -0.777931  -1.11627,-1.18603 -6.39061 -2.17264 -4.22578
6,  6.86412  -1.81245  0.946999 -0.951825,  6.77743  -1.77401  0.899954 -0.885308,  6.75449  -1.77462  0.896677 -0.929151,-1.59713 -2.08731 -5.31378 -2.38221
7, 1.91913  15.0862 -1.09047 -1.13779, 1.96857  15.3233 -1.12658 -1.11275, 1.90232  15.3329 -1.11357 -1.10895,-0.875951   1.63543   2.11832  -2.53474
8, 11.0864  14.6206 0.705534 0.888365, 11.4489  14.7351 0.766261 0.836993, 11.4821  14.7004 0.749922 0.862079,  3.5689 0.546026  6.29142 -2.95895
11, 20.3884   2.2905 0.767652 -1.02234,  20.368  2.38058 0.743623 -1.02789, 20.3495  2.39121  0.78304 -1.02661,-0.190946   4.39665   2.00444  0.417723
12,  13.0062   16.8008  -1.15554 -0.976513, 12.8305  16.4018 -1.07394 -0.91361,  12.8524   16.4546  -1.12082 -0.923247,-1.18303 -2.06045  -3.0042 -5.45473
14,  5.57214    5.1451  0.812975 -0.866144,   5.4556   5.26326  0.744252 -0.830383,  5.46773   5.27393  0.777538 -0.836589,-1.87375  2.50382 -4.35888 -3.41221
15,  3.64438   15.6898 -0.624999 -0.719579,  3.92489   15.4835 -0.592912 -0.767494,  3.89623   15.5014 -0.621095 -0.740464,  6.91077  -1.20094 -0.624648   2.90236
17, 2.34438  13.9946 -1.14015 -1.15199, 2.36508  13.9483 -1.19256 -1.13975, 2.34503  14.0001   -1.173 -1.17689,0.0277126 0.0390747   2.88084   2.16128
19, 11.5274  11.4123  1.18179 -0.64807, 11.4606  11.2703   1.1841 -0.71553,  11.4439    11.246   1.18436 -0.685485,-0.724758   -1.4576  0.217894   5.77325
20,  1.66864   5.45273 -0.788974 -0.780877,  1.66313   5.14887 -0.792423 -0.792059,  1.67336   5.21396 -0.784319 -0.774286, 0.282492  -4.37898 -0.589932 -0.843978
21, 0.901189   0.85813 -0.659473 -0.991615, 0.513584  0.975141 -0.638271  -0.96835, 0.580928  0.938625  -0.65183 -0.982398, -35.5376   9.38032  -1.15892 -0.929514
22, 16.3115  11.7509 0.692302 -1.19072, 16.4351  11.9895 0.669321 -1.17828, 16.4562  11.9964 0.671549 -1.17947, 0.886981   2.08883  -2.99778 -0.944507
24, 7.51025  15.8439 -1.08467 -1.03876,  7.71474   15.8275  -1.05566 -0.970293, 7.63222  15.8254 -1.07994 -1.00431,  1.62411 -0.116652 -0.435998  -3.31629
1,  12.0468   16.6712   0.81513 -0.615168,  11.9855   16.6079  0.823293 -0.534018,  11.9975   16.6196  0.814791 -0.565746,-0.409017 -0.309524 -0.041585  -8.03386
5,  10.9789   2.21849 -0.795208  -1.16552,  10.7843   2.35705 -0.843589   -1.1495,  10.7957   2.30691 -0.818517  -1.13677,-1.66831  3.98566   2.9312  -2.4664
6,  6.89569  -1.84418  0.946999 -0.951825,  6.74338  -1.43397  0.951688 -0.973574,  6.75078  -1.50024  0.930671 -0.956564,-2.10147 -18.6502 -1.72412 0.497941
7, 1.88278  15.0483 -1.09047 -1.13779,  1.8219  15.1995 -1.18375 -1.13073, 1.82949  15.2166 -1.15695 -1.12242,-2.83025  1.11879  6.09627 -1.35076
8, 11.1099  14.6502 0.705534 0.888365, 11.1597  14.7452 0.776244 0.938408, 11.2216  14.7425 0.766152 0.909254, 1.00547 0.630055  8.59171  2.35141
11,  20.414  2.25643 0.767652 -1.02234,  20.6043    1.8515  0.782154 -0.953357,  20.5636   1.94166  0.782518 -0.981394, 0.73262 -13.9498  1.93647 -4.00526
12,  12.9677   16.7683  -1.15554 -0.976513,  12.8526   16.9181  -1.18206 -0.983146,  12.8458     16.83  -1.15866 -0.960211,-0.940414  0.367871  0.270567  -1.66938
14,  5.59924   5.11623  0.812975 -0.866144,  5.95591   5.08731  0.744373 -0.886041, 5.87352   5.1155 0.757092 -0.86717,   4.89849 -0.0142504   -6.87385   0.118467
15,  3.62354   15.6658 -0.624999 -0.719579,  3.30722   15.8418 -0.631243 -0.743662, 3.40842  15.7768 -0.62743  -0.7424,-5.93679 0.708165 0.388976  3.17136
17, 2.30638  13.9562 -1.14015 -1.15199, 2.34249  13.8013 -1.18827   -1.252, 2.33595  13.8296 -1.18243 -1.22333,  1.28225 -0.907403     3.708    6.1925
19, 11.5668  11.3907  1.18179 -0.64807,   11.711   11.7198   1.18787 -0.677297,  11.6705   11.6313   1.18656 -0.680369,0.896249  2.11236  0.40372  4.98385
20,  1.64234    5.4267 -0.788974 -0.780877,  1.42035    5.0797 -0.753867 -0.799137,   1.4608   5.09898 -0.765524 -0.789657,-11.0536 -6.03911  -2.9722  1.12442
21, 0.879207  0.825076 -0.659473 -0.991615,  1.15991  0.866857 -0.648437  -1.03643,  1.05292  0.873717 -0.649666   -1.0158, 19.7584   5.8953 -1.48703  2.43875
22, 16.3346  11.7112 0.692302 -1.19072, 16.1957   11.743 0.741177 -1.23889, 16.2462  11.7811  0.71455 -1.21622,-0.540925  0.596306   3.21351   2.14153
24, 7.47409  15.8092 -1.08467 -1.03876, 7.55082  15.9638 -1.12921 -1.09879, 7.55883   15.933  -1.1104 -1.06268, 1.13371 0.782925  2.37147  2.30338
1,   12.074   16.6507   0.81513 -0.615168,  12.1447   16.4355  0.810405 -0.593041,  12.1234   16.4649  0.812094 -0.582634,0.408815 -1.11628 -0.37251 -5.28861
5,  10.9524   2.17964 -0.795208  -1.16552,  10.8832   1.98835 -0.763113  -1.20456,  10.8629   2.03823 -0.784263   -1.1787,-0.817473  -6.48769  -1.37639   1.13054
6,  6.92726  -1.87591  0.946999 -0.951825,  6.94747  -1.50374  0.981095 -0.952246,  6.91804  -1.50879  0.961853 -0.953893,-0.132975  -19.5702   1.56861  0.217221
7, 1.84643  15.0103 -1.09047 -1.13779, 1.68589  15.0605 -1.12481 -1.16396, 1.70465  15.0815  -1.1371 -1.14811,-7.67884 0.474323  4.27588 0.906596
8, 11.1334  14.6798 0.705534 0.888365, 11.0703  15.0279 0.707743 0.846091, 11.1017  14.9824 0.730033 0.870246,-0.284635   2.06129   3.47242  -2.03965
11, 20.4396  2.22235 0.767652 -1.02234, 20.4975  2.39471 0.685537 -1.01498,20.5137 2.30814 0.72257 -1.0021,0.362646  3.86028 -5.87273 -1.98003
12,  12.9292   16.7357  -1.15554 -0.976513,  13.0076   16.9172  -1.17739 -0.938507,  12.9719    16.896  -1.17021 -0.946784,0.330259 0.957782  1.27002 -3.04439
14,  5.62634   5.08736  0.812975 -0.866144,  6.02627   5.08392  0.751588 -0.872779,  6.00355   5.08439  0.753705 -0.870637,   6.70436 -0.0583655   -7.29053   0.518715
15,  3.60271   15.6419 -0.624999 -0.719579,  3.86059   15.4929 -0.632883 -0.659097,  3.77632   15.5392 -0.630748 -0.690945,  4.81871 -0.656152   0.91983  -3.97935
17, 2.26837  13.9178 -1.14015 -1.15199, 2.53593  13.8542 -1.21666 -1.20968, 2.49324  13.8426 -1.20356 -1.21489,   9.9129 -0.540787   5.56135   5.45972
19, 11.6062  11.3691  1.18179 -0.64807,  11.8874   11.1077   1.22436 -0.564347,  11.8558   11.1971   1.20994 -0.608719, 2.15098 -1.51255  2.38242 -6.07205
20,  1.61604   5.40067 -0.788974 -0.780877,   2.3628   5.53094 -0.927596 -0.796856,  2.19733    5.4493 -0.865587 -0.794055,35.9697 0.90035 9.71047 1.68768
21, 0.857224  0.792022 -0.659473 -0.991615, 0.716957  0.665756 -0.700541 -0.909294, 0.772855  0.696943 -0.681144 -0.949995, -9.8422 -12.0046  3.28609 -4.19723
22, 16.3577  11.6715 0.692302 -1.19072, 16.4441  11.5125 0.727828 -1.19168, 16.4131  11.5532 0.722775 -1.20108,0.338999 -1.01406   4.4017 0.869972
24, 7.43793  15.7746 -1.08467 -1.03876,  7.20678   15.8332   -1.0309 -0.981903, 7.26303  15.8448  -1.0613 -1.01276,-2.35158 0.444982 -2.15491 -2.50206
1,  12.1012   16.6302   0.81513 -0.615168,  12.0029   16.5472  0.799979 -0.592471,  12.0291   16.5291   0.80459 -0.588702,-0.595335 -0.608256  -1.29303  -4.30214
5,  10.9259   2.14079 -0.795208  -1.16552,  10.8336   2.39463 -0.799405  -1.06025,  10.8341   2.32435 -0.793621  -1.10545,-0.839689   8.57477 -0.199522  -5.15412
6,  6.95882  -1.90764  0.946999 -0.951825,  7.14918  -2.00465  0.903723 -0.965605,  7.11362  -1.92202  0.925949 -0.961183, 2.22453 0.753868 -2.22277 0.983188
7, 1.81008  14.9724 -1.09047 -1.13779, 1.40722  14.8926 -1.03709 -1.13617, 1.45361  14.9195 -1.07532 -1.14075, -19.6938 -0.353656  -1.38961  0.259741
8, 11.1569  14.7094 0.705534 0.888365, 11.1454  14.4856 0.685825 0.898352, 11.1419  14.5793 0.702713 0.887558, -0.134799  -0.884826  -0.399818 -0.0908932
11, 20.4652  2.18827 0.767652 -1.02234, 20.7329  2.20614 0.790369 -1.07017, 20.6982  2.21825 0.764494 -1.04418,  1.13868    1.3699 -0.411489   2.13569
12,  12.8907   16.7032  -1.15554 -0.976513,  12.8802   16.6325  -1.11272 -0.923736,  12.8897   16.6738  -1.13469 -0.932566,-0.00758313   -0.175568    -1.80414    -4.50045
14,  5.65344   5.05849  0.812975 -0.866144,  5.86023   4.78813  0.780298 -0.939278,  5.89028   4.83561  0.770122 -0.913089, 4.18929 -4.40596 -5.27115  5.42004
15,  3.58188   15.6179 -0.624999 -0.719579,  3.33882    15.576 -0.700722 -0.760679,  3.41288   15.5652  -0.67404 -0.734036, -4.71817 -0.337147   7.84671   2.00913
17, 2.23037  13.8794 -1.14015 -1.15199, 2.64943  13.5925 -1.14508 -1.17888, 2.61456  13.6299 -1.16739 -1.19266, 17.2256 -1.79784  2.38927  3.53006
19, 11.6456  11.3475  1.18179 -0.64807,  11.4433   11.5479   1.19559 -0.598782,  11.5239   11.4819   1.20102 -0.602536,-1.04459    1.184  1.62759 -7.02608
20,  1.58975   5.37464 -0.788974 -0.780877,  1.34551    5.3798   -0.8673 -0.732154,  1.49209   5.38757 -0.866737 -0.755803,-6.14302 0.240493   9.8563 -3.21092
21, 0.835242  0.758968 -0.659473 -0.991615, 0.596509  0.621017 -0.661885  -1.04843, 0.623906  0.628735 -0.669258  -1.01083,-25.3023 -17.1592  1.48381  1.93816
22, 16.3807  11.6318 0.692302 -1.19072,  16.479  11.4699 0.659982  -1.2008, 16.4714  11.4776 0.683972 -1.20091,0.553676  -1.3258 -1.20333 0.855735
24, 7.40178    15.74 -1.08467 -1.03876,   6.8075   15.4018  -1.06372 -0.935034, 6.88233  15.4748 -1.06284 -0.96477, -7.0179 -1.68466 -2.01288 -7.12245
1,  12.1283   16.6097   0.81513 -0.615168,  12.0875   16.2613  0.731058 -0.581149,  12.0817   16.3055  0.759148 -0.584062,-0.384258  -1.83143  -6.86785  -5.05649
5,  10.8994   2.10194 -0.795208  -1.16552,  11.2285   1.78772 -0.771748  -1.18869,  11.1536    1.8766 -0.780056  -1.15695, 2.33207 -10.7205 -1.90543 -0.73528
6,  6.99039  -1.93936  0.946999 -0.951825,  7.16112  -1.70234  0.951747 -0.960611,   7.1582  -1.74717  0.941895 -0.960801,  2.40062  -9.90991 -0.538922  0.943085
7, 1.77374  14.9345 -1.09047 -1.13779, 1.66013  14.7667 -1.14489 -1.15548, 1.61684  14.7871 -1.11829 -1.14987, -8.84523 -0.987059   2.55118    1.0611
8, 11.1805   14.739 0.705534 0.888365, 11.6074  14.7985 0.741443 0.862503, 11.5287  14.7646 0.726698 0.872095, 3.11468 0.173821  2.99976 -1.83155
11, 20.4908  2.15419 0.767652 -1.02234,  20.425  1.99092 0.789806 -1.05529, 20.4783  2.02519 0.780104 -1.05107,-0.0611557   -5.98816    1.62202    2.80971
12,  12.8522   16.6706  -1.15554 -0.976513, 12.2014  16.4205 -1.14419 -1.00506,  12.3173     16.46  -1.14063 -0.977391, -4.16192  -1.26341  -1.28963 0.0899459
14,  5.68054   5.02962  0.812975 -0.866144,  5.70442   4.99064  0.868498 -0.844362,  5.74226   4.95772  0.830898 -0.870593, 1.08652 -1.42948  2.20466 0.513678
15,  3.56105   15.5939 -0.624999 -0.719579,  3.08172   15.9784 -0.600639 -0.709504,  3.13682   15.9005  -0.62871 -0.718826, -11.9129   1.96642  0.593883 -0.104709
17, 2.19236   13.841 -1.14015 -1.15199,  2.2092  13.7524 -1.05497 -1.09705, 2.27466  13.7236 -1.09795 -1.13355,  3.75362 -0.848197  -3.70132  -1.60084
19,  11.685  11.3259  1.18179 -0.64807,  11.5075   10.8231    1.2766 -0.607026,  11.5177   10.9369   1.24772 -0.605382,-1.43149 -3.43484  5.57947   -6.587
20,  1.56345   5.34862 -0.788974 -0.780877,  1.29584   4.79198 -0.793577 -0.775524,  1.32577   4.89354 -0.821541 -0.768055,-15.2019  -8.5082  4.12778 -1.64193
21,  0.81326  0.725915 -0.659473 -0.991615, 0.987177  0.750103 -0.655159  -1.01442, 0.918524  0.722479 -0.660502  -1.01303,  12.9435 -0.473289  0.156018   2.15963
22, 16.4038  11.5921 0.692302 -1.19072, 16.7137  11.4503 0.702789 -1.14448, 16.6746  11.4481 0.695626 -1.16603, 1.65083 -1.24266 0.480047 -2.07357
24, 7.36562  15.7054 -1.08467 -1.03876, 6.98257   15.872 -1.02205 -1.02003,  6.95848   15.7954  -1.03762 -0.998874,-5.52767 0.573509  -4.3382 -3.83933
1,  12.1555   16.5892   0.81513 -0.615168,   11.587   16.2369  0.791739 -0.607732,  11.6797   16.2456  0.779232 -0.598697,-3.91466 -2.07131 -4.40391 -2.67752
5,  10.8729   2.06309 -0.795208  -1.16552,  10.8675   2.03294 -0.763103  -1.18865,  10.9139   1.99817 -0.769607  -1.17652,0.377291 -3.14635  -3.2194 0.943829
6,  7.02196  -1.97109  0.946999 -0.951825,  7.31852  -2.04826  0.899016 -0.957079,  7.29548  -2.00033  0.915409 -0.958531, 3.89531  1.48369 -3.33579 0.704548
7, 1.73739  14.8966 -1.09047 -1.13779, 1.49989  14.6798 -1.05943 -1.19265, 1.51418   14.692 -1.08192 -1.17631, -12.8474  -1.37313 -0.784125   3.38549
8,  11.204  14.7686 0.705534 0.888365, 11.1812  15.2546 0.772996 0.862103, 11.2475  15.1725 0.755271 0.865971,0.388305  2.73461  7.04947  -2.5209
11, 20.5164  2.12011 0.767652 -1.02234,  20.4908   2.01035  0.770709 -0.946309, 20.4932  2.00693 0.774296 -0.98632,-0.113095  -5.33876  0.865458  -3.52342
12,  12.8136   16.6381  -1.15554 -0.976513,  12.758  16.3265 -1.13132 -1.02238, 12.6727  16.3444 -1.13482 -1.00521,-1.09967 -1.76487 -1.79257  2.93837
14,  5.70764   5.00075  0.812975 -0.866144,  5.64698    4.7679  0.808183 -0.877382,  5.66884   4.79653  0.816846 -0.874806,-0.679712  -4.08368  0.476163   1.00014
15,  3.54021   15.5699 -0.624999 -0.719579,  3.73524   15.9302 -0.639541 -0.745567,   3.6249   15.9206 -0.635335 -0.735346,2.39229 2.25226 1.65379 2.19119
17, 2.15436  13.8026 -1.14015 -1.15199,  2.3483  13.5669 -1.13176 -1.18062,  2.3286   13.588 -1.11884 -1.16265, 8.08804 -1.55502 -1.86959 0.925191
19, 11.7244  11.3043  1.18179 -0.64807,  11.6752    11.582   1.18685 -0.687405,  11.6544   11.4634   1.21011 -0.656001,-0.59637  1.40713  2.39681  1.22369
20,  1.53715   5.32259 -0.788974 -0.780877,  1.71758   5.34749 -0.812886 -0.793659,  1.64294   5.26203 -0.816145 -0.783825, 6.88212 -1.13769  3.44389 0.377645
21, 0.791277  0.692861 -0.659473 -0.991615, 0.715293  0.519584 -0.626646   -1.0057, 0.747626   0.54972 -0.639598  -1.00852,-5.51659 -20.6594 -3.01379  1.70483
22, 16.4269  11.5525 0.692302 -1.19072, 16.3111  11.5459 0.719375  -1.1386,   16.38  11.5216 0.710261 -1.14906,-0.285355 -0.267055   2.59398  -3.49846
24, 7.32947  15.6707 -1.08467 -1.03876, 7.33537   15.765 -1.05024  -1.0169, 7.26206  15.7645 -1.04538 -1.01001,-0.919725   0.59834  -3.62304  -2.76696
1,  12.1827   16.5687   0.81513 -0.615168,  12.1206   16.2072  0.801778 -0.575835,  12.0467   16.2105  0.793213 -0.584569,-1.11589   -2.162 -2.68879 -4.97399
5,  10.8464   2.02423 -0.795208  -1.16552,  10.8469   1.75415 -0.870891  -1.14566,  10.8541   1.79068 -0.832208  -1.15747,0.0713254  -11.5379   4.65291 -0.690809
6,  7.05352  -2.00282  0.946999 -0.951825,  6.70064  -1.99075   1.03466 -0.929612,  6.81222   -1.9981   0.98904 -0.940653, -3.42097 -0.235679   4.43945  -1.17372
7, 1.70104  14.8586 -1.09047 -1.13779, 1.72593  14.4887 -1.02339 -1.06478, 1.68189  14.5181 -1.04572  -1.1074,-1.12559 -2.29156 -4.10412 -2.67132
8, 11.2275  14.7983 0.705534 0.888365, 11.0813  15.1258  0.69126 0.804832, 11.1153  15.1391 0.715689 0.828176,-0.999364   2.30345   1.43927  -6.77527
11,  20.542  2.08603 0.767652 -1.02234, 20.7345  2.06342 0.818113 -1.00724,  20.6962   2.04747  0.801401 -0.999237,0.750601 -1.84884  4.39628 -2.25999
12,  12.7751   16.6055  -1.15554 -0.976513,  12.6459   16.7994  -1.14035 -0.880731,  12.6439   16.7126  -1.13824 -0.928222,-1.02701 0.644964 -1.49685 -4.94521
14,  5.73474   4.97187  0.812975 -0.866144,  5.27705   4.78711  0.811896 -0.837823,  5.35167   4.78365   0.81374 -0.851947, -6.67973  -3.78573 0.0941313  -1.63904
15,  3.51938   15.5459 -0.624999 -0.719579,   3.7098   15.3934 -0.716181 -0.745019,  3.69078   15.4829 -0.685289  -0.74138,  4.87008 -0.405157   9.64644   3.02973
17, 2.11635  13.7642 -1.14015 -1.15199,  2.5738  13.6009 -1.12306 -1.15309, 2.52348  13.5917 -1.12142 -1.15674, 19.2371 -1.25366 -1.64322 0.411916
19, 11.7638  11.2827  1.18179 -0.64807, 12.1201  11.3272  1.15155 -0.62839,  12.0443   11.3476   1.17396 -0.638949,  2.38444   0.57544 -0.661862  -1.40744
20,  1.51085   5.29656 -0.788974 -0.780877,  1.19907   6.01688 -0.825265 -0.773019,  1.27326    5.8778 -0.821828  -0.77706, -15.7251   10.9739   4.16419 -0.488751
21, 0.769295  0.659807 -0.659473 -0.991615,  1.36858  0.893768 -0.685473  -1.01904,   1.2541  0.826483 -0.667879  -1.01498,  63.02 25.2614 1.27462 2.35602
22,   16.45  11.5128 0.692302 -1.19072, 16.3531   11.527 0.708382 -1.20318, 16.3622  11.5191 0.709094 -1.18251,-0.533919 0.0552435   2.42544 -0.689784
24, 7.29331  15.6361 -1.08467 -1.03876, 7.18772  15.8278 -1.12284 -1.05016, 7.19462  15.8105 -1.09325 -1.03481, -1.35318   1.11517  0.791018 -0.379632
